"id","x","y","V1","V2","V3","V4","V5","V6","response"
744,233.898305084746,122.033898305085,0.422206388679776,0.210379604993731,-1.93347695974606,1.38228825848697,0.356469095505396,0.561296536691231,-0.425948680155836
753,325.423728813559,122.033898305085,-1.46432517760045,0.790928852690672,-1.83148857148983,-0.903821662112699,-0.465331334274667,2.15789531995282,-1.01743027244084
2438,376.271186440678,406.779661016949,-1.03998964448924,1.31822484613099,0.453978870893942,0.0255150434460587,0.70384665782803,-0.555383882482187,-0.43543095472181
2918,376.271186440678,488.135593220339,1.40671935692914,1.1505097237165,-0.615743835191781,0.855774886844708,2.04198435243407,0.286404812176655,-0.0717120123072812
1277,162.71186440678,213.559322033898,0.208877175694345,-0.353714330066432,-0.301471207158419,1.29040733699768,-0.181415805284128,-0.640592830528843,-0.638001278264143
1836,355.93220338983,305.084745762712,-1.60462266719138,-1.38735036143763,0.492010858616653,0.790888300762904,-0.275178583324691,-1.72068805956266,-0.488853821332066
2067,264.406779661017,345.762711864407,-0.684969683240486,0.257552678070384,-0.341155083780566,-1.0059339036833,-0.933608818095835,-1.63720623090292,-0.65808439292471
1886,254.237288135593,315.254237288136,-0.0645703391889881,0.570799098600755,0.530373862826082,-0.839662457345037,-1.09037896738062,-1.0169127465139,0.214261241765329
2473,122.033898305085,416.949152542373,-0.0760822682378632,-1.5474420897459,1.06238625585461,1.65341763577414,-0.263486894556861,0.7992930578916,0.169996464477271
1536,355.93220338983,254.237288135593,0.0430400998376817,-1.74623432747529,-0.0603202061474916,1.10326444645387,0.58513806142768,-0.436320480101312,-0.0874290014577647
2251,305.084745762712,376.271186440678,-1.74638615844506,0.226745304787636,-0.869691274413897,-0.749274192013694,-0.261987756939998,-1.97793995874664,-0.448921099790446
1656,355.93220338983,274.576271186441,-0.518017761005113,-1.74429955784622,0.219647557595966,1.12828223272236,0.240159259344097,-1.06145387959858,-0.266338115524842
1242,416.949152542373,203.389830508475,0.92582250012362,-0.631924593505219,-0.601388044660715,-1.10820246365722,1.97227894637973,-0.0685718947559222,0.0327607850178398
2604,233.898305084746,437.28813559322,0.223208702639723,-1.36773501511962,-2.02122342512089,-0.219214651961149,-0.406487468546519,-0.892652601486062,-0.98139194018735
1696,152.542372881356,284.745762711864,0.656541202025629,2.1619575395934,-0.636282964124139,-1.72999826685438,0.485780578925801,1.18793361496072,-0.206492435663674
1910,498.305084745763,315.254237288136,0.987299243963708,-0.292621845642616,-0.476790880869306,-0.0770478563666859,-0.539400904039869,1.73453183040614,0.188251837106132
747,264.406779661017,122.033898305085,-0.296206159313826,0.257752704562791,-2.23936455735001,0.665717570428415,0.133667604962366,1.37975746096316,-0.359036308902467
2537,162.71186440678,427.118644067797,-0.055842139221405,-2.36168743984875,-0.578816103212262,0.979981060320718,-1.03056006341317,-0.193767644420173,0.0139962203736321
1301,406.779661016949,213.559322033898,1.04959746453611,-0.886226403687204,-0.799206487013173,-0.748000832359544,1.96580529926485,0.0458180039812951,-0.109413197536384
1888,274.576271186441,315.254237288136,-0.75208358264694,-0.173837874269226,0.679169773050433,-0.375296456538352,-1.14920447901384,-1.5073049487718,0.239487408020968
821,406.779661016949,132.203389830508,-2.04546418548929,3.71064750580123,0.0771738146478957,-1.4121906384185,-0.795636645076697,0.799952530216026,1.20905663611066
1587,264.406779661017,264.406779661017,0.350049121484527,-0.801267705375204,-1.70412932878369,0.795664623014648,-1.03189405509945,-0.124104997500165,1.51699475833094
1533,325.423728813559,254.237288135593,-0.174204538652477,-1.64258068592948,0.558263043024498,1.4584464978067,-0.149771716016533,-0.30125940286338,-0.254504747303136
2246,254.237288135593,376.271186440678,-0.290576875657456,0.199789293503959,-1.49918778906198,-0.991817459958467,-0.593928479931204,-1.48161585815566,-0.0690409952281389
2747,467.796610169491,457.627118644068,1.57890700918262,-0.332460437626783,0.704487299416116,1.74407479468956,0.0620128178186565,-0.385217294247878,0.266169161238034
1702,213.559322033898,284.745762711864,1.04591395661415,1.17614881161031,-1.30267946101233,-1.06084632390798,-0.674332566926258,0.378431791059969,1.09289683780865
1033,122.033898305085,172.881355932203,0.0738609657675329,-1.09969658481738,0.244423824056622,1.58000273340991,0.159224458310036,-1.99624973705542,0.0909717061142608
733,122.033898305085,122.033898305085,1.31424724953218,-0.976638952023877,0.845298730862337,0.493327256810473,0.751628353926583,-1.80457302649267,-0.0430819221356505
801,203.389830508475,132.203389830508,1.06645357252483,1.85688229966372,-1.31062748448548,2.03027367926102,0.423110252797569,-0.356943599400696,1.28246436627768
646,457.627118644068,101.694915254237,-1.34234739011324,0.246718375723315,1.15488001384531,-0.298968492336555,-2.00405967318734,-0.304842771448042,-0.0783758138275522
2204,437.28813559322,366.101694915254,-0.803567340844582,-1.72551206931508,1.04882763342659,0.295121962736032,-0.727373721663604,0.474130210202812,0.904426947366558
1067,467.796610169491,172.881355932203,0.101873716020149,0.418418743108616,1.03728725299043,-1.36228719701517,1.27482333644843,-1.37846499889379,0.289472243399524
981,203.389830508475,162.71186440678,1.06913943679281,-0.883603802998074,-0.976005601977952,2.5613142675079,0.070550759523868,-0.309202404981448,0.0997930012497228
1764,233.898305084746,294.915254237288,0.69580295121821,0.913806103647138,0.223023140339565,-0.88183646026266,-0.945381369079323,-0.164864039317555,1.52699753653528
2687,467.796610169491,447.457627118644,1.51445329237982,-0.209838542612035,0.928324904651822,1.59479666413826,-0.0735472513642292,-0.18562738757013,0.309408799020248
1120,396.610169491525,183.050847457627,-0.20937932301456,-0.525740164680656,-0.659408481231925,-1.15703451111089,1.13026887936348,0.724180932507088,0.0489283466890185
1249,488.135593220339,203.389830508475,1.45257565917012,0.883696484703263,0.698631766838823,-1.4877630550124,2.25243923041056,-1.36231023214177,-0.334298890351668
1530,294.915254237288,254.237288135593,0.023100998725737,-1.10684732015479,0.795391110893646,1.44248671102808,-0.702947928652752,-0.0923548347368695,0.0253090904229236
1581,203.389830508475,264.406779661017,0.987255415316063,0.592825748255667,-2.57983664044595,-0.522342998832272,-0.568044496619186,0.516207535201506,2.09033712026793
1476,355.93220338983,244.067796610169,0.21175072822153,-1.67783770752911,-0.21834302103917,1.00370732850944,0.718549384352414,-0.0936259557066762,-0.301910531789784
871,305.084745762712,142.372881355932,-1.10892436204471,0.374439385109349,-2.039427342206,-0.126225056332754,-0.232234682580114,2.32266165573297,-0.723647076176573
699,386.440677966102,111.864406779661,-1.97069876975928,2.02206445448345,-0.323958977715811,-1.29392264358902,-1.29804968098249,1.29756754618149,0.0185687747670922
2600,193.220338983051,437.28813559322,-0.0249906233384381,-2.55815531069066,-1.22582540333186,0.424265997537069,-1.11452520021049,-0.721999667963929,0.454238655822262
1665,447.457627118644,274.576271186441,1.60021576489766,-0.095453811682071,-0.912421617802628,-0.592648765980852,1.55139606312205,0.0743646433974249,-0.647345713191883
2607,264.406779661017,437.28813559322,0.228496666806267,-0.061191643137149,-4.13245182841196,-0.556649566527276,0.333116345637802,-0.818642965443278,-0.346372315196296
2973,325.423728813559,498.305084745763,1.09505532466409,1.70552436490561,-0.684995186435145,-0.413570722874023,2.00990161509644,0.666514564121663,-0.206662610650432
1692,111.864406779661,284.745762711864,-0.40021093605252,1.34707577472605,-1.42579551302484,-1.47889895743785,1.01270578340185,1.16833150460238,-0.871771358231915
1162,213.559322033898,193.220338983051,0.980658669416813,-0.750865063450116,-0.357382838349401,2.33378279900145,-0.343019898860716,0.183198028307767,0.538420380683838
1241,406.779661016949,203.389830508475,0.76231436655588,-0.77529576130669,-0.713290914233785,-0.943328867512567,1.81197315994046,0.1737401907168,-0.337796927550376
2143,427.118644067797,355.93220338983,-1.35225226384875,-2.05383050088845,0.86800173324453,0.184004972399694,-0.586690800768354,0.156625868180711,1.4467518731553
1276,152.542372881356,213.559322033898,-0.0686694927997326,-0.350077224492398,-0.403631901224477,1.15518073026918,-0.132458827205963,-0.794738571127667,0.0034565864292822
1096,152.542372881356,183.050847457627,0.464829026178061,-1.17867213277007,-0.249281679325812,2.10070896313221,0.0489383608490957,-1.4795143895392,-0.0801259299365199
2389,488.135593220339,396.610169491525,0.727358199135029,-0.0741437658626003,1.09483489926506,0.871899607156879,-1.2738071986908,1.02260815416848,0.179263029067639
2739,386.440677966102,457.627118644068,1.30394792309755,1.27713739787083,-0.85419481375837,0.874281842997916,1.76757524653085,0.130380165299055,0.19403106943468
2808,477.966101694915,467.796610169491,1.45696635494662,-0.392844242020954,0.515867017324941,1.76551141869426,-0.0197735293099996,-0.631418834433604,0.442634658542797
2898,172.881355932203,488.135593220339,-1.02135087978783,-2.76986471931104,-1.47732421255238,-0.418154382455499,-1.80776751751282,-0.783560779817932,0.0777248415497478
748,274.576271186441,122.033898305085,-0.525967086568437,0.379089382210667,-2.26520575822111,0.386133361309186,0.0454571490972122,1.60547377614501,-0.933492195991795
2657,162.71186440678,447.457627118644,-0.641657564254894,-2.93603596785524,-2.90785011778117,0.748935991770661,-1.482499982112,-0.535879441863022,0.589633671363415
2422,213.559322033898,406.779661016949,0.508786634265086,-1.03081523900887,-1.71614846018534,-0.135827713332504,-0.651613953858405,-0.781011232044613,-0.0551311839495572
2926,457.627118644068,488.135593220339,1.43700663491342,-0.743610403985589,-0.133626663013897,2.14712134617085,0.393905476278064,-0.774900206527603,-0.244459838896942
1124,437.28813559322,183.050847457627,-0.567270429728016,-0.118634816058804,0.126381980599173,-1.48077428609281,1.58527266798895,-0.525466178354923,-0.186442245963375
2510,498.305084745763,416.949152542373,0.887253483948768,-0.0737607872268918,1.05950365031424,0.983689565670595,-1.04048018116559,0.555580233682084,1.5243740767719
1756,152.542372881356,294.915254237288,0.915435881112785,2.3202837116438,-0.609616399525255,-1.8576769562339,0.613920022231607,1.3748071658149,-0.250153156281292
1293,325.423728813559,213.559322033898,0.0146377726292699,-1.0835003216652,-0.386769349658556,1.06354359398078,0.170496419448723,1.24331966065207,-0.689175501886004
1752,111.864406779661,294.915254237288,-0.0214604850417476,1.40534302085026,-1.32818240603822,-1.47917075144803,1.23351354878739,1.43957204056119,-1.28872626040446
2895,142.372881355932,488.135593220339,-1.42326114602478,-2.3186818439814,-1.44022259569957,-0.356311375399949,-1.9956266611118,-0.788421700495502,0.623014953194346
1693,122.033898305085,284.745762711864,-0.118703858219509,1.59386129299944,-1.25262239695103,-1.57998794245728,0.925280799021123,1.21822301717444,-0.6241101092748
1212,111.864406779661,203.389830508475,-1.15171963386093,-0.433592270522917,-0.405486367142672,0.88501031452692,-0.142652419165462,-1.46309650786118,-0.697604536467703
1884,233.898305084746,315.254237288136,0.588408815796599,1.32257022098139,0.422986744008706,-1.27912531438055,-0.895061657794766,-0.440319267283676,0.41933301418746
2327,467.796610169491,386.440677966102,0.474878445288238,0.106814302369764,1.21047274033676,0.70553953931707,-1.09935297879867,0.987014946763452,1.13468383411897
641,406.779661016949,101.694915254237,-1.84003939083587,2.26164109019796,0.232719829224746,-0.947899943286,-1.73771941262091,0.819850292333165,-0.00967362469688604
681,203.389830508475,111.864406779661,0.930235162271834,2.53401134754187,-1.29842351782109,1.43678237454624,0.587626056001525,-0.286252897287674,1.09033444569103
1726,457.627118644068,284.745762711864,1.48920669451371,-0.036498823876378,-0.835159724752788,-0.577062051922512,1.1440471887803,0.425522388955873,-0.0432098076464065
817,366.101694915254,132.203389830508,-1.89989897035818,0.787818490073154,-1.01780310339083,-1.41542601766691,-0.647092494092539,1.87474144836204,-0.84812439810364
1284,233.898305084746,213.559322033898,1.16499438024848,-0.526778180225806,0.260674403915928,1.89003898043866,-0.628371741698079,0.660332966932066,0.893955563892672
1707,264.406779661017,284.745762711864,0.0566833616880762,-0.205186487676885,-1.07333104806819,0.182859647750837,-1.13233796579873,-0.637867054057608,1.27354883834732
2307,264.406779661017,386.440677966102,-0.516363918127462,0.133443221803058,-1.81541807160136,-0.906370583851782,-0.39949724123713,-1.58632485854347,-0.546020848119351
1777,366.101694915254,294.915254237288,-1.09066931391416,-1.42258405612553,0.263950249218651,0.86015980470928,0.0597105242930463,-1.43315428052333,0.139372487093448
1215,142.372881355932,203.389830508475,-0.217964352455954,-0.656383205201359,-0.39171084981514,1.40222478099782,-0.0810072945451772,-1.20817759352462,0.0763705880164984
1092,111.864406779661,183.050847457627,-0.525433411466556,-0.829695403340558,0.138202364354813,1.276989534931,0.00243604507911317,-1.89154664090815,-0.309502962136407
690,294.915254237288,111.864406779661,-0.556091337302685,0.705017329422903,-2.13648750738714,-0.288920190266541,-0.10436267908153,1.75190492235732,-0.794129938709931
924,233.898305084746,152.542372881356,0.65524268283407,-0.508311083790698,-1.59873863695749,2.05660889612324,0.0331859890883212,0.696426729513373,-0.158721208155352
2850,294.915254237288,477.966101694915,0.896998958023423,1.30947617036335,-1.28572652657,-0.695415170163405,1.50809273794968,0.299128932634393,-0.670691351339182
2848,274.576271186441,477.966101694915,0.701299560015235,0.472825514446355,-1.31423524018636,-0.763409603907885,0.950087122636732,0.107690446918865,-0.308297763699851
1964,437.28813559322,325.423728813559,-0.0923455468887048,-0.992587776384072,0.0801889142315004,0.0150450535546778,-0.193452592314999,0.333651580811227,0.934612120986494
2180,193.220338983051,366.101694915254,1.34780620104235,0.866020045075709,-0.901348036571557,-0.84523457538448,-0.238336764036678,0.204296787907737,0.25701025737174
1710,294.915254237288,284.745762711864,-0.633363201084314,-1.06149165615196,0.939828059784264,0.824137051711617,-0.981311365944744,-1.12377006215204,0.0859388267747769
1701,203.389830508475,284.745762711864,1.1210066697157,1.7162775404394,-1.90779045433151,-1.26136441228945,-0.498993866414313,0.566583313103836,1.43312883263889
2320,396.610169491525,386.440677966102,-4.07638506552162,0.901502583215531,0.99799998744333,0.136838879840452,0.00839254049008323,-0.467866245111318,0.857324427265234
2262,416.949152542373,376.271186440678,-3.32459828313915,0.224826548000179,1.16508993430043,0.252742273363402,-0.393727250162811,-0.0506516519811769,0.693283063988807
2322,416.949152542373,386.440677966102,-2.83978195277492,0.629878364140388,1.24292958162058,0.339235046806986,-0.25505552594195,-0.0057127259983046,0.919494050644415
1036,152.542372881356,172.881355932203,0.694098139607297,-1.3158361663292,-0.191944498165339,2.21588300756828,0.159102900263588,-1.62035776196346,-0.239775248119175
2509,488.135593220339,416.949152542373,0.985547731014902,-0.0485707385284167,1.17880528236152,1.06388837806496,-0.933701135611968,0.528313763701181,0.803126890194873
936,355.93220338983,152.542372881356,-1.49840682841075,0.210917004909121,-1.29299127461117,-1.11286618217441,-0.142352793742077,2.09906413423844,-0.97896202965314
1849,488.135593220339,305.084745762712,1.19596196601905,-0.179185976859197,-0.601021538707631,-0.32691917987037,-0.000260129885730292,1.41474085758485,-0.338220332213284
2355,142.372881355932,396.610169491525,0.824310654653026,-0.896838283667936,0.271698345370339,1.07030156888113,0.0467317569373226,0.904866602914149,0.214940632047538
1405,244.067796610169,233.898305084746,0.907907055853702,-1.30651146021067,0.586265051813448,1.39642920836704,-0.820299048930516,0.583927803162924,1.05596649404655
1220,193.220338983051,203.389830508475,0.834972596787424,-0.635701949765046,-0.157731540779928,2.00971868815647,-0.320219315307823,-0.238388232193901,-0.0738611246959906
1637,162.71186440678,274.576271186441,0.63807225015444,1.99815438376159,-0.602705217694293,-1.44883659801081,0.182402994810441,0.92402284139078,0.247775944908671
1236,355.93220338983,203.389830508475,-0.0258375961565402,-1.02519015151168,-0.855378338029035,0.132954282118996,0.786008396283062,1.23513764683016,-0.767277900282555
1211,101.694915254237,203.389830508475,-1.44978036898868,-0.318936724336643,-0.370028807815507,0.703858035473719,-0.210545519731219,-1.47869713659208,-0.826635395806215
1365,447.457627118644,223.728813559322,1.94314900821458,-0.11060296112307,-0.562108125860328,-1.2732223180936,2.5411518030503,-0.586129590141198,0.138673417421447
688,274.576271186441,111.864406779661,-0.464209594109031,0.499928491773965,-2.21668280275243,0.224727511353546,0.123102646964983,1.43528255627457,-0.615533104322333
2305,244.067796610169,386.440677966102,0.0437471645844096,0.00702340712645673,-1.79115410484067,-0.83762557332443,-0.531702855666002,-1.2773725369214,-0.452963176355616
1543,427.118644067797,254.237288135593,1.62678546492899,-0.541329589135402,-0.952651966982416,-0.49300702015451,2.03670710282191,-0.334750320228739,-0.697141380960768
2654,132.203389830508,447.457627118644,-1.02406390745894,-2.36230712735063,-1.43035995847262,1.06512184824704,-1.35647887039483,-0.121212999601338,0.704250798162293
755,345.762711864407,122.033898305085,-1.81582229428087,0.843238209663883,-1.43228847739151,-1.23100534237356,-0.677473335200757,2.06324751550733,-1.41168368571423
1832,315.254237288136,305.084745762712,-1.54054307097069,-1.33694761472206,0.907031743388782,0.622248673086892,-0.873111435170658,-1.85729756719548,-0.0756000098586826
2311,305.084745762712,386.440677966102,-1.50775187906719,0.465557942047225,-1.17987131736735,-0.780335039644095,-0.020832817282129,-1.80035267812082,-1.1435319800601
1573,122.033898305085,264.406779661017,-0.743516070049974,1.22284227283312,-1.27642365193113,-1.20191173493215,0.509754297427856,0.595158224009021,-0.846217651871181
1521,203.389830508475,254.237288135593,0.933431380706874,0.174920768500281,-1.60086848667102,-0.0737095454424083,-0.584739907344251,0.459177035859001,1.97763757139724
941,406.779661016949,152.542372881356,-2.03246619443293,1.19638543027249,-0.120002999370885,-1.50363527877819,0.0565693804234145,0.695714972361642,-1.16660709330652
2545,244.067796610169,427.118644067797,0.198211397328654,-0.809931438052494,-2.49954191957625,-0.382328068119867,-0.228030938642595,-1.01045307605907,-0.942490740408326
794,132.203389830508,132.203389830508,1.2834488166535,-1.13402796728105,0.544924539815933,1.14300393708401,0.658466309062896,-1.89647522206617,0.190973841083918
2858,376.271186440678,477.966101694915,1.44712525593808,1.32357088121108,-0.586662482536971,0.819749209910314,2.06000560423149,0.276172168000033,0.403816632519884
2975,345.762711864407,498.305084745763,1.18551187150757,1.61498881773017,-0.685841466881451,0.036294578743685,2.12988490368685,0.575743895529645,-0.761528901202814
2208,477.966101694915,366.101694915254,0.424664222242891,-0.150632662582138,0.749835893024857,0.512555472980795,-1.32090132709064,1.41034680272393,0.890360665618864
2057,162.71186440678,345.762711864407,1.75291073805977,1.73772656323927,-0.465364313364155,-1.10423182284524,0.553573926110995,1.33938480698787,0.959612864935983
1296,355.93220338983,213.559322033898,0.164356777571735,-1.23504692201312,-0.705818654484718,0.402563259943196,0.848114430823696,0.930362648365105,-0.624157828627497
1459,183.050847457627,244.067796610169,0.644345922479492,0.809033337241521,-0.455231507591892,0.0831454765698588,-0.343715639151506,0.296359525193887,0.252004870459562
2373,325.423728813559,396.610169491525,-1.43644677807477,0.939054359318202,-0.852381290578111,-0.632379375438894,0.418430388420449,-1.45835840968727,-1.31936508584535
2622,416.949152542373,437.28813559322,1.11307392748925,0.661703880701184,-1.12188070581023,1.12412152473709,0.841903456523521,0.0421013488435788,1.46080707983429
1095,142.372881355932,183.050847457627,0.242794326116334,-1.13705074502302,-0.166842266200565,1.92474848984075,0.063183432480037,-1.64667037732584,-0.156707065105181
2496,355.93220338983,416.949152542373,-0.526371614183564,1.59910727664425,-0.225217578339043,-0.19459711957205,1.09993946012926,-0.613929501040768,-0.548526798579459
2186,254.237288135593,366.101694915254,-0.322619241083797,0.322533674840914,-1.1605291290544,-1.07815864731317,-0.70786387796787,-1.48364533479057,-0.817821717273652
2629,488.135593220339,437.28813559322,1.21697132745476,-0.0811703396154504,1.05210025598957,1.26996044226524,-0.556512640292114,0.00828405101799618,-0.028855546090443
2090,498.305084745763,345.762711864407,0.616834133384549,-0.408982841325361,0.0765485347198202,0.404695663810422,-1.37488728101155,1.87443032050201,0.239950536370439
1649,284.745762711864,274.576271186441,-0.204709502552952,-0.824242521797905,0.198689412551754,0.903369489585031,-0.999937153756664,-0.677583812818878,0.820054624126693
2977,366.101694915254,498.305084745763,1.24413067309622,1.22235269287599,-0.66507844824298,0.570408353866779,2.05936697092501,0.389755679617354,-0.00820409899369012
698,376.271186440678,111.864406779661,-1.96248578691351,1.4066273387237,-0.589096405992178,-1.32774284065982,-1.18192848377185,1.49422199243429,-1.28140197762985
2384,437.28813559322,396.610169491525,-0.118697319501821,0.497995993065893,1.39948820033996,0.653003506469442,-0.428788831478897,0.390017227958457,-0.00794097112063835
1481,406.779661016949,244.067796610169,1.27462265835091,-1.0254049068125,-0.882592740586782,-0.177891447336491,1.91551034323198,-0.319532300697229,-0.216714386669563
2309,284.745762711864,386.440677966102,-1.06106818628154,0.289343133011751,-1.64297029663184,-0.882498129097697,-0.215112072788237,-1.7646564119182,-0.584484757110171
2447,467.796610169491,406.779661016949,0.833867846413523,0.140567410030257,1.36003325209535,0.979720374860802,-0.814375062717988,0.644668666375103,0.493742944838318
2495,345.762711864407,416.949152542373,-0.59079758253996,1.60352326688424,-0.528939525552988,-0.339027867823882,1.10127285747244,-0.726656675673734,-0.0242337858850628
1470,294.915254237288,244.067796610169,0.166763464954205,-1.06575492341591,0.736435994133073,1.56036122689399,-0.600372200915816,0.274628913904165,0.0890925147952198
622,213.559322033898,101.694915254237,0.658098605039305,1.22229960671854,-1.43234689215234,1.09576098112463,0.613802005524187,-0.00485254366251942,0.230829524996264
1237,366.101694915254,203.389830508475,0.0872068548951682,-1.03437354488348,-0.880684105054669,-0.103169517760892,1.00439414315835,1.06110309993584,-0.758221136968775
1720,396.610169491525,284.745762711864,0.0127217596366937,-0.96736476779921,-0.359923307751323,0.444537456272006,0.80688098457366,-0.821739370555043,-0.703249713865508
2712,111.864406779661,457.627118644068,-1.41919776300878,-1.7029003764664,0.56004512418242,0.865051940563879,-1.36227763365121,-0.0104120157827917,-0.196638194774233
2445,447.457627118644,406.779661016949,0.590594066925472,0.390220044988454,1.417995966808,0.890846570798394,-0.438129185903886,0.445666237151595,0.597213355409002
1992,111.864406779661,335.593220338983,1.21156544620782,0.995798647854777,-0.498877141468887,-0.504258356400683,1.72406288100829,2.05477369984911,-0.724308750988504
2508,477.966101694915,416.949152542373,1.0353274977516,0.00254162551170288,1.2763601031995,1.11214901566418,-0.794176794654678,0.491798213261221,0.0356285070127553
853,122.033898305085,142.372881355932,0.990716200217299,-1.17884098671259,0.778453420395412,1.16938268217971,0.567415053290126,-2.0593784866797,0.434050184024161
1592,315.254237288136,264.406779661017,-0.3679730559447,-1.55058797407636,0.880116122053146,1.40713946997732,-0.48287818126552,-0.623718658902316,-0.131097624181146
1343,223.728813559322,223.728813559322,0.961543095949725,-0.634990427455797,0.450832522346046,1.53045817388479,-0.668682692520442,0.478406360782745,0.291087745222638
854,132.203389830508,142.372881355932,1.11286519675926,-1.24042899624505,0.507806044876837,1.44571447806372,0.55729339176886,-1.99235253185868,0.516906651850974
1347,264.406779661017,223.728813559322,1.3167513262203,-0.60388632572526,0.478272074283768,1.73596478851287,-0.702265452723271,0.88259325043691,1.6426097706737
1370,498.305084745763,223.728813559322,1.77576089528181,0.718441187451795,0.331135319492948,-1.45762724378825,2.31806077203457,-0.862648555036616,0.0924501653273931
2177,162.71186440678,366.101694915254,1.60704563524673,0.810824114168589,-0.455092306363904,-0.352059707095774,0.334730504746645,1.06211098500658,0.426583727385955
769,488.135593220339,122.033898305085,-0.557683817421723,0.0424149053360323,1.7635131880157,-0.285434685894787,-1.17308761477424,-1.40669650257946,0.190595390700794
2066,254.237288135593,345.762711864407,-0.300477184822333,0.509633983981919,-0.410804414603052,-1.13965041911185,-0.906083069659138,-1.38865246128578,-0.551676176216668
1288,274.576271186441,213.559322033898,2.00720353266182,-0.608421997756751,0.144300194208878,1.77836088452077,-0.550656826656285,1.18968093944908,1.90884537577843
1779,386.440677966102,294.915254237288,-0.638924646491366,-1.04280605158137,-0.0484761922813418,0.602910984301886,0.390913319859473,-1.10378294905813,-0.165675651826476
674,132.203389830508,111.864406779661,1.3873098890043,-0.797055230574547,-0.0599820625265949,0.392874874500559,0.751857482233733,-1.54341318105966,0.669119752465358
1045,244.067796610169,172.881355932203,1.3585972364404,-0.569567182573434,-1.15443038070912,2.11408873865702,-0.233537008707618,1.05144754475197,0.970974824674935
689,284.745762711864,111.864406779661,-0.549603352682103,0.607050908608554,-2.19612509364674,-0.0348804301648351,0.0141611265203465,1.60984734654845,-0.288938803416727
1121,406.779661016949,183.050847457627,-0.244485596802555,-0.459289453668327,-0.488545450121831,-1.27792052392603,1.26798885983906,0.415919244635958,-0.906964494298926
2411,101.694915254237,406.779661016949,0.154586280914703,-1.04818620496823,1.48417680744942,1.91747183492011,0.470332586810655,1.37867559107556,-0.0374272407314759
2740,396.610169491525,457.627118644068,1.40127176992927,0.981030822980816,-1.71768386826846,1.09634986407808,1.60006019032681,0.0840741334163414,0.678119497921139
2793,325.423728813559,467.796610169491,1.00675903922338,2.02539515865776,-1.15543329085565,-0.332788386649166,2.01259954247321,0.29006356092588,-0.461830903090741
2541,203.389830508475,427.118644067797,0.232971234226754,-2.03375391865379,-1.4351779238888,0.254621969537514,-0.889889574688786,-0.757103533477025,-0.377995634842301
2055,142.372881355932,345.762711864407,1.68047050899319,1.45858226116417,-0.372665668700261,-0.745273994000055,1.04204509484929,1.75852283602448,-0.144772142932869
1297,366.101694915254,213.559322033898,0.294010931410722,-1.23181776855029,-0.778465123733672,0.164606263881098,1.08803826263187,0.779755392151976,-0.725043915520548
1878,172.881355932203,315.254237288136,1.51949670309937,2.518780774268,-0.307533897806533,-1.89148938938721,0.321366166219562,1.23847224627955,-0.126065279386828
