"uid","lon","lat","z"
220,116.892718593823,36.4873756218469,0.700064837592039
221,116.489990570582,36.2170823119814,0.577266794970528
222,116.171632113168,36.5803537697531,0.561242567738323
223,116.543030994013,36.3399631192675,0.648017239335053
224,116.961467695888,36.0421683180146,0.162334154802783
225,116.313683822053,36.0433264493477,0.77151094519876
226,116.820514548104,36.8665584231494,0.753814831011935
227,116.307054400444,36.2038200754439,0.708209776002828
228,116.185453581158,36.0102542126784,0.958611000510509
229,116.048346776748,36.1966280743713,0.664241560345656
230,116.245674147271,36.0503438117914,0.861872926715584
231,116.351106922142,36.2114749321248,0.576983398077975
232,116.159022381762,36.362426643027,0.639574969621627
233,116.304097996792,36.0128739924403,0.781819856700519
234,116.017548324773,36.3255868515233,0.637200770796529
235,116.996552679222,36.5260497658281,0.878525753789524
236,116.804393312661,36.5452143644448,0.759736565897328
237,116.086580601754,36.2373467518715,0.71884964063134
238,116.869933269685,36.6076338093728,0.851766063569001
239,116.55458586337,36.8422255943762,0.775889046640663
240,116.42137842183,36.0032322657527,0.515403770069631
241,116.067636819091,36.7082740573911,0.629494893945398
242,116.561437956523,36.7262398322113,0.704480746056094
243,116.07072189427,36.0657345460961,0.883359856502638
244,116.21139193885,36.5102993732784,0.555185604721382
245,116.549620413454,36.4852717614267,0.585722582721284
246,116.481981448364,36.1239076396683,0.528339585506791
247,116.159469854552,36.248699384043,0.747753367186875
248,116.149578995071,36.3166591561167,0.546653433873131
249,116.499272880377,36.7315247126855,0.791228008096124
250,116.940564878052,36.1543872132897,0.475441945388229
251,116.334231326589,36.4690458834171,0.568715715437053
252,116.188434329582,36.6881605581846,0.541746560387319
253,116.2697161783,36.2598800826352,0.68372111116028
254,116.530744078103,36.3931004844373,0.630621138823694
255,116.021450228523,36.602505682013,0.745797139434665
256,116.798760307487,36.0332314039813,0.400664753963657
257,116.110335100209,36.5045817141887,0.623785874308252
258,116.539798285812,36.8391449134564,0.711809073599053
259,116.57123389747,36.3911602427484,0.593904810848444
260,116.61895154696,36.8426093552029,0.778319342970374
261,116.714853693498,36.8804723652312,0.75827717201811
262,116.123300578678,36.6090860598022,0.555252562539686
263,116.311049618758,36.2684420058271,0.683894041229339
264,116.94573916262,36.1874280551216,0.468263167703735
265,116.500025092391,36.2870067860233,0.586445256178033
266,116.135230499087,36.7689374716021,0.572712599155318
267,116.869257820537,36.0549539161613,0.402985629391797
268,116.205049612094,36.1638414950576,0.809744451093606
269,116.925045890966,36.4354529409204,0.898807392660727
270,116.886753598228,36.3044552167878,0.785960979572519
271,116.136295825243,36.7320264282636,0.506255583508526
272,116.785349442158,36.783389232005,0.755360326919432
273,116.453303414164,36.0172451509628,0.564905108370359
274,116.135742419399,36.7422733639833,0.60912445208236
275,116.88522103685,36.3611416457221,0.9649508292612
276,116.336713540135,36.6048524594167,0.631294866636456
277,116.319274115143,36.1068049940513,0.716239394506077
278,116.403782814741,36.4287819055142,0.756958578559423
279,116.479077307042,36.8328059673775,0.837862204790014
280,116.367901820224,36.5173554075183,0.654305131083477
281,116.465690567624,36.8214764216915,0.786924577202568
282,116.049892152892,36.6797717317706,0.743872910155991
283,116.187356711598,36.5678999317344,0.69083733511254
284,116.982659413712,36.7149785854155,0.79605944024082
285,116.328274069587,36.8311918160878,0.496254617143528
286,116.170996390516,36.1480219287565,0.841903581080682
287,116.488254894502,36.1735955499345,0.607335430676491
288,116.018687411677,36.0878783989465,0.688610570713892
289,116.339485083707,36.7461984558497,0.719693120242286
290,116.029663375579,36.7252775620669,0.697108869841251
291,116.867228663061,36.2513429876883,0.793350500476694
292,116.731707599713,36.4041266211541,0.64806974627121
293,116.315260796808,36.5632908365456,0.610367059903836
294,116.386454011779,36.3338292745873,0.73341226372177
295,116.332445990527,36.344087053556,0.630174812200072
296,116.089777971152,36.8230327887693,0.631573836550995
297,116.757055602502,36.3512679792009,0.677185078365543
298,116.602968497202,36.0632643835153,0.560754842087239
299,116.145399972564,36.6367559497012,0.59110971295842
300,116.032517483458,36.6236971325241,0.67717248449182
301,116.483768141596,36.0865325611783,0.4854131306783
302,116.44456952787,36.0332129065879,0.477533964533891
303,116.060385589954,36.3608461088268,0.619526929096619
304,116.327506022062,36.0103835026966,0.666195740240055
305,116.878429047298,36.5111019143136,0.828701851441618
306,116.930604886264,36.8504549332894,0.864180694987925
307,116.392178456997,36.3089719595388,0.636422174401431
308,116.158846774837,36.2200484518893,0.65293733735059
309,116.319947601063,36.4875092796748,0.647304197773344
310,116.306965620257,36.1059339401778,0.702178824456194
311,116.107811254449,36.3374176096637,0.623032123899283
312,116.979334303411,36.2947600051761,0.882974923697237
313,116.496903428109,36.8524851760827,0.732877624345292
314,116.093074671924,36.8195174210938,0.552203057540761
315,116.211773658171,36.6862002439331,0.536322885714278
316,116.930500746239,36.6822674245806,0.795397364774281
317,116.296846406767,36.8986417509383,0.650570956661105
318,116.653218248859,36.5223612642847,0.584423864512842
319,116.901070477907,36.1919557632878,0.581366337631505
320,116.990795793245,36.1201967085712,0.227490206451499
321,116.430333221331,36.7130540845217,0.682533931290858
322,116.393776922254,36.8837152535794,0.705024145928348
323,116.141908895457,36.8838439132785,0.59364912629525
324,116.279806696344,36.1128991275793,0.768089916624608
325,116.564822222572,36.5564566295827,0.606098823844403
326,116.935139505425,36.7723681238014,0.890141421033411
327,116.35840014508,36.1254487822764,0.648445224413061
328,116.842007180909,36.3299224693095,0.85453919642271
329,116.722409214359,36.1414172044722,0.502846440762751
330,116.750735989306,36.4030558508355,0.641672886800034
331,116.923988452181,36.4372871213593,0.857719002225039
332,116.002378106816,36.8551827363437,0.797024643169514
333,116.160429914948,36.8142784920987,0.581127464651917
334,116.399272951297,36.8461482316023,0.727196547106651
335,116.675319577334,36.6961439129664,0.581566248939445
336,116.480372016318,36.0829898871481,0.385397163306737
337,116.533828780754,36.0146190866595,0.562262006904345
338,116.316950157285,36.3001586282859,0.680419461140807
339,116.814757590182,36.2176677830983,0.584146814844139
340,116.292219521245,36.7128636464244,0.496202391788331
341,116.409132091329,36.4467483339133,0.57878807496421
342,116.090918307658,36.4624911812833,0.499119699408945
343,116.798596638022,36.0651616907911,0.267051054946475
344,116.35978524969,36.3106251897756,0.72045690310752
345,116.040487576742,36.6806924471632,0.583321627728763
346,116.041086339857,36.346607141057,0.691259350891819
347,116.954434238374,36.0062289359048,0
348,116.373341244878,36.6465953072067,0.66669394804316
349,116.806419667555,36.5012723990483,0.742414240938701
350,116.91005900898,36.0630743638845,0.196908770416208
351,116.440076212864,36.3130348779727,0.752343867997448
352,116.576336503029,36.3717049991246,0.601736038728336
353,116.073667795165,36.2804896790301,0.671216496792195
354,116.164627394406,36.6638111713808,0.544619272608956
355,116.739890775876,36.3495062554954,0.552245221732447
356,116.475711012725,36.5574818503344,0.641302220398621
357,116.685520953266,36.5611871410394,0.677658415748161
358,116.951514942804,36.7221710979939,0.71556120183401
359,116.497464487562,36.5886611435562,0.601962660600915
360,116.470500626601,36.6115078062052,0.629877776258444
361,116.560191950062,36.3696793410229,0.608894993827507
362,116.652510120533,36.5969278282486,0.60278589905908
363,116.279573498759,36.0244059998542,0.752671416074036
364,116.979907589499,36.7343360681785,0.883636721235317
365,116.643864108017,36.0675385011826,0.609400269177158
366,116.582578435773,36.8108687630156,0.713806758558726
367,116.615871025948,36.0637445112923,0.614509098967429
368,116.925140294479,36.1720110450173,0.586226474159556
369,116.390022895299,36.6992363233119,0.583251574427707
370,116.287919685012,36.1828201533062,0.853101533724249
371,116.09073596471,36.3633880594745,0.55048267903566
372,116.322033904027,36.4015625653323,0.592792407590358
373,116.758270112565,36.5456659218762,0.703989981222419
374,116.104412929621,36.5188011684688,0.691182280689243
375,116.710277852602,36.0535560898483,0.500972972482914
376,116.966477383627,36.1643985764589,0.496449807270032
377,116.201491226209,36.2665094956057,0.64141305492316
378,116.108488654485,36.3384711775929,0.621440470916069
379,116.055402178783,36.6417863476323,0.599772125416505
380,116.829723515082,36.1126337273978,0.433036169104223
381,116.581197756575,36.3863100915682,0.544325170642574
382,116.470092375297,36.0273393346695,0.39623074525894
383,116.365014120005,36.4087518024724,0.699225815638513
384,116.280124627287,36.7148773144232,0.490063463599676
385,116.599715854973,36.4241488466738,0.619632484056068
386,116.818569612922,36.2127506496152,0.566496593888848
387,116.097832280444,36.7983315150021,0.509428455324822
388,116.963689526077,36.1133575066226,0.223241457135013
389,116.168736443389,36.2423802590696,0.651039212508419
390,116.086083405884,36.7942123324145,0.664341583979212
391,116.861210695701,36.6754678396974,0.844544862833243
392,116.524790602038,36.0879236473935,0.421719118609267
393,116.656810875284,36.7340103143128,0.630207846922931
394,116.229519372806,36.7725537259597,0.553365294065315
395,116.721226031426,36.105441569793,0.642697891342122
396,116.490750394994,36.1236574461451,0.614417430802791
397,116.965255592484,36.4934312977362,0.828232403795287
398,116.906942480477,36.0531266851583,0.0972636857147497
399,116.551250527846,36.4459709620569,0.634395906718246
400,116.075599099509,36.0066757707624,0.727774568276557
401,116.022700011265,36.7634639002383,0.764597727633106
402,116.51323952782,36.0564716986148,0.497158280527852
403,116.630726151634,36.7378605788341,0.738946961031747
404,116.418771624332,36.4854242647067,0.682102971101791
405,116.879265945172,36.4491180890473,0.880306060021596
406,116.107987073017,36.0200045887381,0.85978501988879
407,116.980278696399,36.4986838211305,0.848470769495183
408,116.264966631308,36.6479078426259,0.580699870683132
409,116.084277523216,36.2121437063673,0.71665491307793
410,116.385907175718,36.7306917130714,0.766321550840543
411,116.124895827146,36.379326507356,0.567223574182073
412,116.581554221688,36.5084194957511,0.593123992400197
413,116.240149608115,36.136521706148,0.874634010645774
414,116.72188788862,36.175313191954,0.596687670574366
415,116.145928690676,36.1501047327882,0.849444337356816
416,116.1528387703,36.7515986149432,0.467806003131993
417,116.259222670225,36.0999705593102,0.868146588613319
418,116.777886260068,36.2412630959647,0.575866281218606
419,116.426466299687,36.7186328732874,0.60839091598068
420,116.060048336163,36.2690364673734,0.573503676883455
421,116.114832537016,36.780811877246,0.65127219490119
422,116.482756897341,36.0354809223907,0.510698695865123
423,116.97917358391,36.3058411590289,0.876532526223512
424,116.811516786925,36.2786364859203,0.709345072473287
425,116.542912817094,36.1165083168307,0.505676321590121
426,116.072367087007,36.3364510364598,0.713890472972036
427,116.466485246085,36.4184690660331,0.690502171829566
428,116.339905645931,36.0419473699992,0.646322507468492
429,116.689918605145,36.8887645793147,0.841781642241483
430,116.514157372061,36.817607097351,0.868989081540221
431,116.514923015609,36.8814511320088,0.761320022386299
432,116.545514354017,36.153424992389,0.538191841300157
433,116.447457330069,36.0384609366534,0.533778162096792
434,116.083884840365,36.1285491275601,0.77622300632254
435,116.930133691756,36.3245227573905,0.958777432172975
436,116.016448186245,36.4899784946814,0.578096450508784
437,116.414092399413,36.8436569566838,0.768072523015477
438,116.22697609337,36.5719939792994,0.553672216881423
439,116.099640587345,36.436271878425,0.579973722530907
440,116.482923875097,36.0773066047579,0.564814791783773
441,116.650128671434,36.8504218683578,0.694801776235387
442,116.921329778386,36.3120423946297,0.77671781393958
443,116.362601807108,36.3324116009753,0.641201950509924
444,116.855134990066,36.5617338686949,0.825863775610592
445,116.300906151533,36.6546652428573,0.481961735695342
446,116.465662425151,36.1781352980761,0.607133892549923
447,116.142730664928,36.5298436800716,0.574232522439675
448,116.80771899363,36.7586074502673,0.799350183766504
449,116.665807631798,36.8994411290623,0.684238225366488
450,116.061940979911,36.0102944244398,0.725957942242547
451,116.430925568333,36.7391986650182,0.770740310825449
452,116.396855081432,36.1850614438299,0.60241568246862
453,116.696956751402,36.1024243660737,0.520164057932887
454,116.659319650615,36.6192770972382,0.670394041059985
455,116.407350709662,36.2456651874818,0.631730660542106
456,116.306920220377,36.7408528912347,0.58848282648402
457,116.25510734506,36.5799567619571,0.653817278080153
458,116.672568153357,36.4751120528206,0.650065662110595
459,116.894393433584,36.0257858712925,0.11116310389134
460,116.845736156218,36.2584530353313,0.67709357720038
461,116.392901856918,36.0320251756115,0.587290428206793
462,116.079050539993,36.8080811582739,0.5661075540771
463,116.828423056984,36.1178720428376,0.475408114952285
464,116.072891824879,36.0462996799266,0.745882716302812
465,116.114762677578,36.327551870537,0.535965068175545
466,116.639984270092,36.6259327047039,0.604901318277558
467,116.320566200186,36.8030782182002,0.628060501665661
468,116.188749526162,36.2198485755594,0.669861930089601
469,116.393829641165,36.3527697572485,0.706476647773017
470,116.862026015995,36.5581394165056,0.739091338479369
471,116.347911406541,36.5080472795293,0.671910048086025
472,116.001433898462,36.0372614140157,0.592949166887499
473,116.911284453701,36.426819137251,0.861540287820784
474,116.951723448932,36.8542847101344,0.77205291565447
475,116.490918983007,36.2162982105045,0.509679471880633
476,116.463651715312,36.6103275319794,0.696028006957468
477,116.596472046804,36.822088965727,0.732561638555082
478,116.906050957274,36.0410233735107,0.263600105089693
479,116.173001179006,36.1227844181238,0.76269888308301
480,116.785881076707,36.0903188097524,0.552615998409396
481,116.232934384607,36.3686891534831,0.677864260673613
482,116.57704820903,36.8729530606885,0.735808622998188
483,116.840877033304,36.3275861860486,0.721860790132341
484,116.132203776855,36.6524112721905,0.533330759898073
485,116.895891189575,36.6324133927468,0.851479269008302
486,116.450137341162,36.0223331401125,0.495900830778847
487,116.894142537843,36.8513986863429,0.851263920826654
488,116.248545180541,36.4801423581317,0.515740116597898
489,116.083695293637,36.6266782494262,0.470153080042331
490,116.048641074682,36.040731752431,0.812475093049238
491,116.979815867031,36.8249142860994,0.83237015417848
492,116.484167741146,36.0295597988879,0.42258365963189
493,116.845393033931,36.6995675168233,0.943525251021184
494,116.416293604532,36.4735275981948,0.578507628989269
495,116.489342542831,36.2395096952794,0.625806368991946
496,116.183287817519,36.4544424713356,0.595796427013492
497,116.759161467897,36.4792457304429,0.720681597567703
498,116.305143302539,36.0781832128996,0.806632449160164
499,116.165678247111,36.8240412867861,0.443218065435597
500,116.032809142955,36.5076074362267,0.669480210963309
501,116.136505208211,36.0533074735897,1
502,116.177136411425,36.6054531248286,0.566579794283961
503,116.519560450455,36.5645904099802,0.532025343547182
504,116.811120785074,36.0655698779505,0.464253983922813
505,116.115362012526,36.3939345487626,0.58901076609057
506,116.893421786604,36.5773866713745,0.881408193083277
507,116.575352881104,36.7289725384209,0.7209245609948
508,116.146572394297,36.3525776748313,0.522647281578607
509,116.902805796359,36.6960805254523,0.911844326126977
510,116.253002469428,36.7860556126339,0.683530131253964
511,116.150597600266,36.5564818048384,0.526863194829796
512,116.768547159852,36.3219607656123,0.581314757254198
513,116.230123331072,36.8390310130315,0.563795649137591
514,116.305399328005,36.6702563664643,0.52686597165568
515,116.518569612177,36.0572111924412,0.533827366620926
516,116.334599666763,36.0973831569543,0.674638576941573
517,116.154434968252,36.736900102417,0.58955179298322
518,116.26636956865,36.7137692442164,0.45903333767984
519,116.350754616782,36.0513963326113,0.634962155378788
520,116.57845837879,36.8168585558888,0.777724920211677
521,116.80860179523,36.649474752252,0.702108523929133
522,116.933270314941,36.8124362952076,0.961258893093736
523,116.833863337524,36.4821428386727,0.803476541735785
524,116.127002774505,36.3136854020879,0.549901803943724
525,116.649453951512,36.7499640398892,0.728042089574911
526,116.690351657569,36.7112960920203,0.59098489611244
527,116.032044824446,36.4782681543147,0.691602402667541
528,116.920489149867,36.7008470753208,0.922724440256505
529,116.478468887042,36.0525230519241,0.497307459720962
530,116.266520578414,36.4122993836878,0.539195112807138
531,116.856510716258,36.0200979363173,0.146597019131406
532,116.229146477766,36.6659002004424,0.590569420182821
533,116.791946873302,36.6351633769926,0.755430332296731
534,116.646774860332,36.005136002996,0.449111937141052
535,116.424334690673,36.4236778981285,0.693338146389442
536,116.095068268012,36.5365553067299,0.569307732239353
537,116.003467703937,36.2555942332372,0.62929451660572
538,116.531133668963,36.0496973614907,0.558728566679526
539,116.524307115935,36.340086861304,0.683728053758645
540,116.213185554603,36.477201492805,0.549785751465549
541,116.716932079988,36.2258802624419,0.550095501392512
542,116.9613435762,36.8496778432745,0.830633178090449
543,116.518266599625,36.3937394438311,0.600258762284302
544,116.174528022297,36.6309601268498,0.573005836103757
545,116.562540134881,36.1582631027559,0.580589407956564
546,116.759258169681,36.2177773404401,0.590114465705729
547,116.666971337516,36.0213148646057,0.530122089627978
548,116.224872923223,36.295893943822,0.612778354842094
549,116.345849762438,36.371782282996,0.79703519891888
550,116.319831759902,36.0978791001253,0.669157056047219
551,116.904898397624,36.7668470341712,0.818301223306964
552,116.199198380113,36.0081539447419,0.893953088625027
553,116.680963016581,36.8727871759096,0.74000111763884
554,116.137517758645,36.7241820230149,0.510300705371874
555,116.106994686881,36.4509357468691,0.694078156794167
556,116.09285939578,36.8407612251816,0.528207729606447
557,116.916448955191,36.4210670004599,0.838702148568573
558,116.277060435852,36.4598791162251,0.627586933080403
559,116.8857938773,36.7489996170625,0.872872492488956
560,116.772864649538,36.1445846378803,0.403634055767331
561,116.795051236171,36.4692253724439,0.737711219981083
