"LocationID","Longitude","Latitude","x1","x2","x3","x4","x5","x6","gc_x1","gc_x2","gc_x3","gc_x4","gc_x5","gc_x6"
48,116.639978769468,36.3187443588395,9.61037915914176e-11,1.73994929575372e-10,3.90099175124892e-05,0.465159633794462,0.000107519911370924,0.0281616894811837,1.12512332783865e-10,4.2207385432258e-06,0.00355154571448046,0.0423337893369563,0.10811895034085,0.170235608510594
49,116.970966610359,36.8683237431105,0.161622416349019,0.00691937810551213,2.12025064172394e-10,0.0176371703185408,5.53500902111814e-07,4.96104221262561e-05,0.0510356898959536,0.0113906526118683,0.802515752445365,0.277406815626565,0.147928315230908,0.00813865839268202
50,116.618838207331,36.8300351287471,4.53496018515409e-10,0.206721535281002,0.00462064201866164,2.13244089053433e-10,7.67574892535094e-11,8.85120504978687e-05,0.00418147414645786,5.44108257338749e-08,0.00583395473745618,0.977421652296403,0.000962244719329042,4.49081791464856e-06
51,116.33342721127,36.184133435972,7.48940909289786e-11,2.42552422591302e-10,4.26782187368246e-09,0.00648100581201339,0.0106478373601109,1.90572002622957e-10,9.12032987546718e-05,0.0376441936917846,0.0387586880831281,0.0494972095514853,0.331710178808583,0.0568743221937003
52,116.346748248208,36.8594126394717,1.99071759077185e-10,8.98263633793972e-05,1.97653807532117e-06,4.59853991774395e-06,0.000968182106401483,4.26787771895532e-05,0.000390676052451244,1.64735004108962e-05,0.0333494832678299,0.539756823799565,0.00777409215447389,0.0881127946258295
53,116.398485411424,36.7865935491398,1.62149960125646e-10,2.24344310076896e-05,0.00355454502220098,2.18388186423724e-08,0.000423857004278383,0.00513133752761064,0.00034752524338344,5.21923583340911e-06,0.158407828400981,0.656562340365441,0.00172007419537334,0.0409757702186331
54,116.784692775691,36.6276103482815,3.44732514634405e-06,6.48868403452241e-10,9.03454422385153e-10,4.32437198349955e-06,2.98343397826528e-05,2.90484081233444e-10,0.052314822052112,0.0396993953865376,0.0151095659502166,0.656760695285378,0.319438342313421,9.0277674891226e-08
55,116.038936491124,36.4613344063517,2.71322964096044e-10,0.00876255094978395,1.88952128832298e-07,0.798831778123574,0.535585369614628,5.39355908868444e-05,0.227981311076407,0.102170652122786,0.493354210915544,0.446576669054313,0.0202871175793804,0.00110586736276985
56,116.748795386171,36.4327348638559,3.56136009571628e-10,5.54051249324061e-11,4.80472439612356e-10,0.113854800657709,3.48086418910931e-07,0.0223083585236785,1.98449717536686e-06,0.00104404780019551,0.0986132472133001,0.759231544259607,0.214273137983394,2.57924952860034e-05
57,116.677276830189,36.1816208307864,5.62070612275534e-10,3.96532917612546e-10,0.034648870625916,0.306209708183171,3.93710141155523e-08,0.001180073045152,8.41497982406736e-11,1.31058170538267e-07,2.78125096094817e-05,0.0842325709653942,0.319945557726644,0.219793598981061
58,116.171264330391,36.0902064189082,3.97781252381435e-10,1.43499071036945e-06,2.34483144012643e-09,0.0157385560731357,0.151126090524039,8.76867467525244e-11,2.68542850334619e-06,0.0308960755038069,0.00908192732311985,0.039457405908263,0.337074855533995,9.19125661935638e-06
59,116.261087963823,36.4253299871692,4.8503656646659e-10,2.96481149075767e-07,1.10533533437263e-08,0.938474421802332,0.00423382872685907,1.15810483425349e-09,0.985387053619606,0.0371765194249085,0.261777066899505,0.378007947610596,0.169869211751827,1.11474956099311e-06
60,116.514412934659,36.2809616832761,1.73625447352777e-10,1.39161127066245e-10,0.98902687319826,0.0549794831238919,2.29536678553188e-09,0.00710865748365619,1.00620178855593e-10,0.000459251800979388,0.243635584124873,0.968752642081689,0.80616659197092,0.343184597577351
61,116.675607274519,36.6951593746198,7.33468064062492e-10,1.66990108495524e-05,0.000115522724666084,6.0928695422291e-10,9.20629888671032e-05,9.4078189682989e-10,2.18663975336542e-05,1.74378692785471e-05,0.380771561387659,0.35936923126971,0.0203412466941325,1.03785561977876e-06
62,116.982817197917,36.8109666011995,0.403499250366801,0.00431766722952609,3.22623261439503e-10,0.00105697726461462,8.13174260150262e-08,8.44585124204489e-06,0.0409014145108363,0.0348879001419974,0.552927199267984,0.46302133022394,0.0521027729853365,6.96847011825152e-05
63,116.759544267552,36.301706355717,2.43259412613384e-10,2.93882584934124e-10,3.84660081564903e-10,0.215085536331632,0.0117833632744704,0.0226282254485639,3.93581278679278e-10,3.65026092130627e-07,0.00924358754117249,0.109110470856894,0.0709310032002451,0.00257577128038589
64,116.566488424083,36.7415498217568,7.98708876814658e-11,0.0115620154349817,0.0318417189518251,1.16098464175707e-10,5.46803291534559e-09,3.98713787309601e-05,3.0661805614951e-05,2.3150927785931e-07,0.0148437036562777,0.728234838990264,0.00070336767511936,1.23624190329075e-06
65,116.849689718569,36.1980295738438,1.67140745688243e-10,1.03879904678195e-10,3.78099995756997e-10,0.631285737858828,1.23387801009844e-05,0.000140644548289104,5.61119373188035e-10,1.90234328290018e-09,0.000344600156582664,0.213789194514913,0.0234382586149922,0.0291926395157962
66,116.189473935403,36.6895113645354,9.1059171314356e-10,0.0134531318938275,0.00181918532662229,0.0087982927715774,0.317055911542508,0.00122960147777407,1.33549494130136e-07,0.00197136503352358,0.0324009104679721,0.281654339851024,0.316282078368431,0.694388527507092
67,116.271286614705,36.5046370659722,2.85560353141534e-10,0.00111293814441049,2.56252226245035e-05,0.0972815966247917,0.671223951989502,2.58022117061163e-05,0.0106569022140571,0.0457416385612425,0.967251919808178,0.266761128503194,0.00391277684313418,0.113175096043088
68,116.828158485238,36.3811099839862,1.51503587453305e-10,2.31883734436167e-10,6.48580411599653e-10,0.501455642254778,0.000698864250630482,0.00231352724977607,6.18818329911619e-11,3.36981445414608e-07,0.0158161418504852,0.0443731184616123,0.0321908405302506,0.000254614586254642
69,116.693204820389,36.754712809436,1.66740621310169e-10,0.0141185436825427,1.58263115519475e-05,1.53705825844952e-10,1.3311314368547e-06,6.75390743332116e-10,1.57022873377155e-05,3.32548390369336e-06,0.760131897353394,0.863726071418845,0.00228457844967522,1.48105822050937e-08
70,116.240544739645,36.2585885287961,7.46610551161098e-11,3.96904509258889e-10,6.12672668154346e-09,0.038673688141817,0.00869449365524544,9.22948384385336e-11,0.0165340117889591,0.285784197319671,0.186129235580143,0.408262625564361,0.103917607998529,4.6243800365664e-06
71,116.04298879602,36.4236486306181,7.74396102798391e-11,0.000182262047649595,1.15736135564148e-07,0.866953146924858,0.00618447536606181,4.93389891165208e-08,0.188231576110925,0.0167449157503901,0.0717615298232696,0.287653358999504,0.00931209362750085,2.79144799725239e-05
72,116.140479094116,36.7027600800153,1.90743754124867e-10,0.0239703152608155,0.00901473048880042,0.137835379953055,0.522626648330037,0.00112818787283098,2.57716850082801e-08,0.0140455514504151,0.0977114632873312,0.266941400521999,0.237008278307886,0.468559480735286
73,116.216385415057,36.0744451535633,6.59751808740339e-10,1.64223803444941e-07,1.02568942228487e-09,0.0169760168639941,0.221719027373603,4.19597578904529e-10,3.74854111451217e-06,0.0661215061683392,0.0140285065831887,0.0396667625367373,0.323853981015414,0.00176383448800643
74,116.479398564203,36.3550657952204,1.04342090523346e-10,5.16174658571344e-10,0.124740403656301,0.0951823407724659,0.000400316826759672,5.40536837512207e-10,3.14194532259338e-05,0.0242821405879228,0.765194507809143,0.53591330097397,0.340566932682476,0.676570537397714
75,116.197410342284,36.0860952666029,3.81169873442389e-10,1.63293949140275e-07,2.78172485046468e-10,0.0145804021638521,0.181013660645582,7.38075600636989e-10,1.94088500082845e-06,0.0325577484147886,0.0106401032813696,0.0353336939908916,0.263877328637897,0.000398819797855277
76,116.719355837675,36.1199999123812,3.1424274293812e-10,2.12269202215509e-10,0.00644794555578421,0.547242116958096,1.60223521783465e-07,0.0016395888104852,1.29574573293212e-10,1.63538272923702e-07,1.62718439119525e-05,0.0306180530137475,0.0986344149751508,0.39840172063336
77,116.007884738734,36.199013560242,1.02357122777619e-10,4.51420678615477e-10,4.38344237729815e-06,0.866994537275999,1.02162245774196e-07,8.75100703012777e-09,0.0413800897187885,0.021099473049554,0.0136096552898481,0.217130633402926,0.0560560168777563,1.35075301499477e-07
78,116.375489964616,36.2467075869441,5.08327158144084e-10,1.15376930232003e-10,3.4864586616612e-06,0.00600297494489632,7.17603957949287e-05,8.43976444286909e-10,7.18951793561295e-05,0.0639162535058334,0.484246649243472,0.431995640258544,0.367804323866601,0.132348577624553
79,116.51440770831,36.2691533247242,2.69389510698659e-10,1.75565451066007e-10,0.939923653545818,0.0164719475260746,1.29678690008461e-09,0.0111182210714164,1.63716706857997e-10,0.000140685003768848,0.290869000097392,0.979925036503143,0.697630833621431,0.197608173442329
80,116.001570554217,36.3373080952791,2.06624273246803e-10,9.85315162793654e-10,2.86882395617027e-09,0.948879130827883,7.36880223506375e-10,2.27141483399862e-09,0.0159658252273323,0.0148882564327729,0.0128840658112186,0.286556753605875,0.0111704687506146,1.64385727252636e-10
81,116.581604002509,36.4423072432866,6.33404440009144e-11,3.781812640824e-10,0.158066598881663,2.14129930053986e-06,0.000399530513611079,0.0853805399153202,0.00434802371653087,0.0775789561462907,0.266839362503889,0.813147255809567,0.0277587693935398,0.00247151406185686
82,116.15790520818,36.7907423611265,1.5405920983369e-10,0.00108539215187842,0.000330549478840925,0.00362856700768277,0.527260805936124,8.58331532960221e-07,3.95975010558658e-08,0.0127492051196367,0.0150771237469403,0.49002328583873,0.00597364812589507,0.82626792114822
83,116.359028305858,36.6738568458706,5.5798754505787e-10,0.000185984539704198,0.0012947515947408,2.02752227677072e-05,0.0281890539928712,0.286273476618662,2.95856867690292e-05,2.32463927436477e-05,0.0138360980912757,0.595380242831124,0.00255348963087221,0.0522305173337918
84,116.645631878404,36.8596674208296,1.1861478466102e-10,0.272373711010441,0.00255650334142432,1.86232206322856e-08,7.08520020431536e-10,0.000207307047245697,0.0154910085498768,0.000152791681568565,0.141322773613784,0.965325412444427,0.0111648571638115,4.53083261664489e-06
85,116.775823362637,36.2987281917594,3.9729408651823e-10,2.5381541313152e-10,4.7858805807266e-10,0.149924472820491,0.00669441361507717,0.0370634146805834,5.43699196775549e-10,2.04883167820302e-06,0.0128438884081269,0.0892905099939685,0.0949729885937204,0.0026670426472164
86,116.563646841561,36.7417465167353,8.47761860711671e-11,0.0170802611284626,0.027290411312718,1.75036651839378e-10,3.69503927455384e-09,3.56730438690889e-05,4.53189813580668e-05,1.21157039845166e-07,0.0108599921499549,0.698698750135861,0.000375651241097175,4.95247360454698e-07
87,116.233703398611,36.119398845057,1.66470282003672e-10,5.24320031836112e-10,6.52308207449437e-11,0.0143282746902437,0.0693388070853646,1.93547511351255e-10,1.3562811461143e-05,0.0377327723332782,0.0103514190614437,0.0991157982184724,0.31864083588899,0.00317737492622516
88,116.08998051635,36.1122271684231,3.13571724142037e-10,4.49108416233912e-07,1.62031028594356e-08,0.016047073948825,0.0122688664817924,5.53828427563019e-10,9.08006392719152e-06,0.056018372913839,0.10214186903492,0.198947073079565,0.16470813496157,5.13970701554456e-08
89,116.085612064926,36.655298740603,8.67483640476507e-10,0.0274277769927511,0.0270529157599743,0.224896198853857,0.992456407229333,0.0972322941853873,1.42225192913958e-05,0.0509393994324857,0.426330067858115,0.422357493713221,0.579272254802799,0.251025313591537
90,116.305218369467,36.4935787456809,5.55363754983773e-10,6.41168579244011e-05,5.42806926495665e-06,0.258052934975943,0.627019995538833,7.94667537995508e-07,0.0694372185806211,0.0772537823256593,0.989967854146642,0.344791759192238,0.00675065239035799,0.0442324009098468
91,116.667426514672,36.5476656715153,3.73073349990705e-10,3.62352148286504e-10,0.000515440256988464,8.34387192671926e-09,2.71806607166081e-06,1.24841834647782e-08,0.000678193423255036,0.0160423685174327,0.576284671640593,0.271390067262894,0.676098793673862,3.58048347137707e-06
92,116.00023889658,36.1106520304922,8.05656319435855e-10,2.2321276604842e-08,6.80550951703829e-07,0.505456431686828,0.0001090801803596,2.25282366095314e-08,0.00624142778131087,0.00429073023355409,0.177661320817811,0.101036820599114,0.0363362661773095,1.55186779426941e-06
93,116.208569956943,36.7887912290404,2.2335200355883e-10,8.69299986238081e-05,4.94406612566722e-05,0.000621738165313634,0.465984386397015,5.59269627065095e-06,1.68674095735177e-06,0.00535022714483402,0.000388694759040908,0.568004663178391,0.00200673949111319,0.697983929439179
94,116.933034127345,36.7581139340764,0.667255468568766,4.82335332934181e-05,1.91862747911387e-10,0.00105915409624913,8.33116586829163e-09,5.87768278492717e-10,0.428715402477028,0.252746589067232,0.0236295624732208,0.921964331246078,0.257179942280128,4.5273064075424e-08
95,116.925644748611,36.0416140321875,1.01674604975344e-05,1.83356774208221e-10,9.41002050725004e-08,0.809321360207755,4.06634947935913e-10,8.63657095784287e-06,6.08863404139015e-10,9.50235689689549e-06,3.64785342603646e-05,0.605200626287385,0.0270019285679391,0.297552390480394
96,116.734094301006,36.636316495738,2.38081675485446e-08,1.96926571716105e-08,3.99813419926787e-07,5.59313334536071e-08,0.000114308108237648,2.90264590141476e-10,0.00531860591972189,0.00701885849278294,0.0981572037779368,0.29488507781378,0.216135538295937,1.47726493149314e-06
97,116.333071983419,36.4813119496219,8.06172240075398e-10,2.11700223432532e-05,3.87125991085924e-06,0.249273297215918,0.505559357773971,2.65817592493001e-07,0.145552886168972,0.0900158688888344,0.947691269074253,0.521177385136998,0.00462012140489509,0.0540336617293805
98,116.515063329833,36.8509115106426,1.1886547301998e-10,0.0481890929126463,0.0368801133330992,1.92598603732108e-10,1.03072994583897e-10,8.03640384192672e-05,0.00216971393701193,8.6232679996634e-08,0.00185842544054859,0.965701735240497,0.0213346006339046,0.00274846944159568
99,116.743974646321,36.8208269811468,3.11572824323036e-05,0.0569871315555642,7.25694397796239e-07,2.59990780804298e-06,5.65195223956039e-10,2.58614019088554e-10,0.0286820137825127,0.00451677090679092,0.0736635241442926,0.952047101673052,0.0323757470265738,2.51661080863386e-09
100,116.619159240043,36.4103806648403,6.0359905962315e-10,8.33319635518137e-10,0.00602198559592604,0.000570911129086471,0.000613601727483148,0.526960367205859,4.16171023198686e-08,0.0865568577547617,0.230402572206023,0.504570767291819,0.0524542829041226,0.000421246335809533
101,116.626245344523,36.6889684307389,3.09255621111504e-10,0.000350777674232639,0.034024665691938,3.72222697109237e-10,1.56664335885237e-05,7.5925246090236e-09,3.4569351452518e-06,2.50258673784032e-08,0.475082115370224,0.627866231586675,0.000814526165718421,1.12310579503117e-07
102,116.217157698236,36.4545401215553,1.27329369270512e-10,0.00133510134370129,5.14384527527945e-07,0.847588773464335,0.0124161401763347,4.44812664590621e-07,0.563558102072245,0.11726311973279,0.995028676768822,0.36395806186758,0.057984747967937,1.78496977205622e-05
103,116.21656731097,36.1822936346289,1.84938730996009e-10,1.90902671448612e-09,2.04322592178841e-09,0.0357069555362658,0.0080704193737775,1.6679480019377e-10,3.73102640653933e-05,0.139491685558929,0.0071097386896688,0.339616479846787,0.0882088524048283,7.65929142537702e-05
104,116.388945028652,36.6454248500755,4.37944347453367e-10,1.08010297958927e-05,0.105163438527591,2.05077819948052e-07,0.0118843934330911,0.429751205220158,5.48929141237497e-05,4.91744813679862e-06,0.0175121932841651,0.496296433234754,3.67506429825859e-05,0.0103897910383932
105,116.942455691984,36.6912692679791,0.176384581699365,8.95187984406576e-07,9.68092828124156e-10,0.00064910187842182,4.33368230190467e-10,4.53221793428327e-10,0.332590169716203,0.313403429515849,0.0956432937475111,0.802287251811996,0.248110122670008,1.86293444004448e-08
