"block_id","col","row","x_km","y_km","beta0","beta_a","beta_b","fitted","residual"
32,32,1,315,5,57.1296431267257,2.09702668239609,15.4652231312363,64.7522254826024,-2.05178948837314
33,33,1,325,5,57.5160890369622,3.0846386190775,13.96493823749,63.9392900861392,-0.000308554687045159
34,34,1,335,5,57.0478041795967,3.59917848542791,14.8518578139571,63.3469883578947,-1.05197049069051
35,35,1,345,5,56.0839256735876,3.06838741259417,17.5881394550794,61.9006305073334,1.36912611690425
36,36,1,355,5,55.1822912183769,1.77049442261844,20.5662049786976,64.3591487099582,-0.969823151245933
37,37,1,365,5,54.545506093394,0.228447404432111,23.0266535129047,65.7362585829629,-0.699404859429734
38,38,1,375,5,54.386548134574,-1.09773103884097,24.2411744019593,66.7050612111982,-0.258079564212466
39,39,1,385,5,54.3739143274261,-2.03690659495211,24.928397072254,67.7553553882079,0.0790681949337397
40,40,1,395,5,54.4049545611567,-2.81055125789,25.3352145808261,66.8649332216725,-1.52305162851438
41,1,2,5,15,56.7780725142677,8.23927910635316,15.2442178628485,62.3892034612041,1.15029677779736
42,2,2,15,15,56.6959738928278,8.12662057705745,15.4112649983946,62.601960491191,-0.0997735563072197
43,3,2,25,15,56.4131978596649,7.48579528093705,16.1268724729391,63.1641687728008,-1.09942453046602
44,4,2,35,15,55.983779727391,6.21758689560644,17.2963891526605,64.3584239224454,-2.05961509711951
45,5,2,45,15,55.2514491725828,3.87231018921981,19.3607027923111,64.7018195130562,-0.308069783969245
46,6,2,55,15,54.4801061469448,0.154588774447712,21.8980743829725,66.4141364559395,-0.292865813792503
47,7,2,65,15,54.1966135646862,-1.64901455024635,22.9121707031915,66.5964545830141,0.047477832110431
48,8,2,75,15,54.1617328557642,-0.230782550883649,22.4853158261209,65.1727410947293,-0.593958959602332
49,9,2,85,15,53.9950220814552,2.31083943325906,21.9762718465226,63.4972048362714,-1.15520962229284
50,10,2,95,15,53.8626518698658,3.87153069075625,21.8384946232697,60.3660097464253,-0.93978533720972
51,11,2,105,15,53.7892440948407,4.10180059707642,22.2571566636813,59.6410086775792,1.36141809043281
52,12,2,115,15,53.8259736912284,2.10504788816865,23.5403063268306,55.1443130873362,0.165711042989301
53,13,2,125,15,54.0218025372361,-0.85184396021885,24.7653868100221,58.8598501390822,-3.2607384122093
54,14,2,135,15,54.2904403408318,-2.79442631692371,25.1152707553062,58.5828520860203,1.67767145855119
55,15,2,145,15,54.5650394834372,-3.5328839332256,24.720937003504,59.3007391241712,0.319144446333944
56,16,2,155,15,54.8184397378383,-3.51341754771381,23.9515029081542,61.5543636532821,-1.78813020236058
57,17,2,165,15,55.1283331234571,-3.41622135531636,23.0430622909032,63.1801319757147,-3.52373151365816
58,18,2,175,15,55.5482826392527,-3.31429215043992,21.9541941057536,65.3368757297191,-0.442615440460983
59,19,2,185,15,56.0780088727671,-3.14187205976578,20.6629379431374,67.0670052072533,-0.404895320144931
60,20,2,195,15,56.8930582122989,-2.65503290502476,18.6900991061657,66.3780836171531,0.884416120355311
61,21,2,205,15,58.1918924398131,-1.54406084461004,15.5795991252089,65.514637311864,-1.96092111192511
62,22,2,215,15,59.3057309008825,-0.247338199292524,12.9115623622664,66.4866770199947,-2.19248212967125
63,23,2,225,15,59.7715992565811,0.59671468610513,11.8360932702355,66.6394343421842,-0.498231515362633
64,24,2,235,15,59.6151989386376,1.79488991535035,11.935157550114,66.4544749781109,-1.07104500878641
65,25,2,245,15,59.1891195402916,3.83291891930233,12.2703316966733,67.4188147303577,-0.331663697852704
66,26,2,255,15,57.8957325088419,3.74598020773534,14.8993233465115,67.1366546860367,0.115368193163462
67,27,2,265,15,56.1872222272672,2.3976514645547,18.6535191569802,63.6277149986011,0.412131398131109
68,28,2,275,15,54.7887973398825,1.56190188553916,21.5824051673839,66.3731734677395,-0.35516511521584
69,29,2,285,15,54.1088082252891,1.36548166467244,22.8713140409765,66.0738608602489,-1.43385158534932
70,30,2,295,15,54.4921730233369,1.41828511928252,21.9062804457171,64.7221484982613,0.990631419417852
71,31,2,305,15,55.9410082015469,1.68712517187397,18.4719193093942,65.8352689222608,-1.123451121904
72,32,2,315,15,57.4595796251034,2.63735984496607,14.3442009663717,64.5693315319067,-0.569058810825993
73,33,2,325,15,58.0956804684324,3.72639188033254,12.1993204537678,64.4337323476701,-2.24545774409061
74,34,2,335,15,57.1986246412558,4.00214707683843,14.3311446025678,63.2738598778526,0.613989752985496
75,35,2,345,15,55.7844275480542,3.42418370626316,18.2227054475065,62.3387184834919,0.664608709621334
76,36,2,355,15,54.7761543449267,2.02448069730033,21.5190558561782,64.7872318220578,0.355428894356692
77,37,2,365,15,54.4275199797343,0.328686851669041,23.4046425109112,66.0028512432666,-0.879818272007469
78,38,2,375,15,54.3848802759755,-1.1958165577689,24.4962202971523,66.2720829407975,0.50963445428782
79,39,2,385,15,54.4439125199061,-2.36698300553922,25.076438305024,66.6862093433119,0.835433891084165
80,40,2,395,15,54.4892669644253,-2.89349256878982,25.3759999065131,66.8349275322787,-2.30686651565017
81,1,3,5,25,56.6672554560426,7.91420534323212,15.7159872624981,65.9215121373536,0.113279767099741
82,2,3,15,25,56.4955859466504,7.62340921528377,16.1455115632359,65.9086065616056,-2.87491758848418
83,3,3,25,25,56.2436550835904,7.15497257000344,16.7715588238323,63.1472175855548,-1.22338795169451
84,4,3,35,25,55.8191528483428,6.12129149449895,17.8950292386052,63.0970184297223,0.215564315295005
85,5,3,45,25,55.0041031130947,4.20157170681652,19.9993008744073,67.0663168535593,1.68677741890691
86,6,3,55,25,53.9958181083346,1.73133376498914,22.6157616578833,69.4556778358218,0.582495963410608
87,7,3,65,25,53.7715825762723,2.03185205757067,22.8863340731134,66.4700507806881,0.62268090513588
88,8,3,75,25,53.8298767606372,4.71341329952964,21.8205654537758,66.1241768735664,-0.258422243488184
89,9,3,85,25,53.6656444730437,7.28258160660522,21.2615493376449,64.9085459274339,0.430904355443559
90,10,3,95,25,53.5726882743742,8.19120776663288,21.2691971403093,64.7339668255871,0.257790382531766
91,11,3,105,25,53.6510347811761,6.16383200133626,22.2842457643315,60.5483823494356,-1.84132107483253
92,12,3,115,25,53.8154565585743,2.37141322872945,24.0562468347489,59.9258445458991,0.0484999371922186
93,13,3,125,25,54.1444978016463,-1.81264088149205,25.4390099109161,58.3057511355648,1.65388794394191
94,14,3,135,25,54.5824290387892,-4.75949545409078,25.7096237319779,60.0533095832291,1.8997386015556
95,15,3,145,25,54.9780047550315,-5.761948626726,25.0712789121228,59.4053495671514,1.02500458440348
96,16,3,155,25,55.328292088012,-5.82489432432367,24.1495432927538,62.4222292370819,-0.330922633492555
97,17,3,165,25,55.740755225588,-5.63110908161751,23.0307378293759,64.6460033998442,-2.83091846947306
98,18,3,175,25,56.2284586177177,-5.36537636589926,21.7367378269807,66.9478919835996,-0.233405029311555
99,19,3,185,25,56.5706967546057,-4.94856735750368,20.7125418738597,66.1637696361608,0.695110082584335
100,20,3,195,25,57.0824527408802,-4.24785709586644,19.2288798232182,65.9077608901025,-1.04566890155709
101,21,3,205,25,57.9480007547448,-2.81390784925597,16.7841958831031,66.4382099496946,0.171282867604788
102,22,3,215,25,58.6794511571285,-0.995599318408068,14.611314701361,66.6826016014226,0.602429289449034
103,23,3,225,25,58.9292813958608,0.861247382258215,13.5837224490454,66.318156648441,-1.52925558934484
104,24,3,235,25,58.9069696449349,3.88919169741723,12.8517494267899,66.5636591307132,-1.46760748872919
105,25,3,245,25,58.7001227209967,6.48042971644653,12.6370292051758,67.4168769367496,-2.02028018257181
106,26,3,255,25,57.4093463741923,5.62349259729901,15.5636177892356,64.7576814273794,0.393814132312485
107,27,3,265,25,55.3421884747461,3.69371830717616,20.2280269153083,63.4279500194263,-0.0791471256699765
108,28,3,275,25,53.6981864627068,2.5760633746192,23.7452566027846,66.2814501788625,1.3076683108642
109,29,3,285,25,52.8283231127509,2.30642199678095,25.4209683442588,66.5104485818709,-1.66888602570577
110,30,3,295,25,53.21229666507,2.3050525305644,24.4143690230469,64.8438400684671,1.08864724119017
111,31,3,305,25,55.0195856048025,2.58466872603239,20.1795134768419,64.9822840906215,-2.53164622176438
112,32,3,315,25,56.6172493152296,3.43611790322997,15.9483490078055,65.1765316286044,-1.228721594574
113,33,3,325,25,56.7978345794802,4.03940898066399,15.2199014176777,65.0938911415457,-0.894412756132752
114,34,3,335,25,55.6864058476343,3.83384429939334,18.1948428492529,63.2332556941341,2.16649240386317
115,35,3,345,25,54.9291566650447,3.66099546189566,20.2805856544917,64.3867099852987,0.350119088681495
116,36,3,355,25,54.3598425695608,2.49839760125261,22.4195111509453,64.54198421709,-2.30727444267163
117,37,3,365,25,54.2949119674615,0.477260689319298,23.8578651133723,66.6944283015137,-0.722502913407411
118,38,3,375,25,54.4290411625234,-1.25677495282594,24.6943754051086,66.4537196951541,-1.9520675452125
119,39,3,385,25,54.5651189208317,-2.44423650252935,25.1062817144968,67.3944636524696,-0.708306187170749
120,40,3,395,25,54.6129061374855,-3.18102785879713,25.4161108736947,68.0210221701847,1.60861707801367
121,1,4,5,35,56.5161032735946,7.45643135098853,16.3221380411651,64.6687727555551,-1.0719148525251
122,2,4,15,35,56.2950632681132,7.08168697161527,16.9153902838955,64.8275094295846,-0.478772606506254
123,3,4,25,35,55.9684529879518,6.49817230718,17.7793940162312,63.9990669563631,1.93971070427568
124,4,4,35,35,55.4714946675444,5.60836634896476,19.030101443482,64.2411264243292,1.91108498458129
125,5,4,45,35,54.4057552657458,3.45095312313606,21.7599121420497,64.57590977264,-1.52420897243434
126,6,4,55,35,53.5682421032681,2.40228363379361,23.5870403555198,66.811535576555,-0.585156095816231
127,7,4,65,35,53.5898750086449,3.85273749284965,23.0106527494055,67.8162698652734,0.581001920445615
128,8,4,75,35,53.6344576214439,7.49756710767722,21.6157257360069,67.5695097496012,1.29026332650251
129,9,4,85,35,53.4254721461203,10.9952054728958,20.7645208026928,65.528781245084,0.235337521885441
130,10,4,95,35,53.4123539297211,11.160142516429,20.8884231351407,62.2466615938034,1.56723505843775
131,11,4,105,35,53.5883233126696,8.28675313373598,22.0447808643954,62.6121776012957,1.49800215323291
132,12,4,115,35,53.8908718097705,3.06055570039581,24.1021481600659,58.1214318762159,-0.968082402516622
133,13,4,125,35,54.3050299877373,-2.20992805704895,25.7773122624428,60.7574661582651,-0.845592384237072
134,14,4,135,35,54.9625237872933,-6.38376608506968,25.8777783792636,59.7809505752,-0.168467328330593
135,15,4,145,35,55.5882931628859,-8.3939738105565,24.9969893397946,60.8026002686089,-0.671685015966865
136,16,4,155,35,56.0336804042357,-8.47320081187845,23.8986893769484,65.3422895221196,0.555198526164659
137,17,4,165,35,56.4545392630481,-7.93192641976696,22.688319948492,66.835166369639,0.342782404531405
138,18,4,175,35,56.6622561560673,-7.24650872456038,21.8591735301696,66.8873179653595,3.8585664496109
139,19,4,185,35,56.7072528788642,-6.79164246126415,21.3976751357589,68.4701755866024,-1.6465191172921
140,20,4,195,35,57.0154450966166,-6.05222489590624,20.296028755857,67.1273434501725,-0.778768210590712
141,21,4,205,35,57.7319275046738,-4.11844822022231,17.9113688721555,66.3478207320815,-0.443308387877195
142,22,4,215,35,58.1954620260778,-1.9668405619626,16.1348618123155,66.0992754493409,0.934451853232503
143,23,4,225,35,58.3550961682991,1.96105054318693,14.5829918585218,64.7631895982857,0.680378868993586
144,24,4,235,35,58.4217774755328,7.21493945417303,13.0140899595279,66.4374664034151,-0.262025076870685
145,25,4,245,35,58.2674016341339,8.9471487786395,13.0613860581633,65.9482650683995,1.18038808191316
146,26,4,255,35,56.983094334113,7.07275828564673,16.3609504071329,68.6532071004377,2.49040822361991
147,27,4,265,35,54.5402944109336,4.50941192120094,21.9877521886996,66.9524344259308,1.49783340887812
148,28,4,275,35,52.588794509342,3.07688273174692,26.2507715021734,67.7877868977548,-0.14658447684748
149,29,4,285,35,51.5019940522958,2.74045879390128,28.3230315650948,68.0038219181376,-0.992534294902612
150,30,4,295,35,51.7929874730764,2.94438376158144,27.2706621945664,66.171286131961,-1.16135711301975
151,31,4,305,35,53.9444893518735,3.44346455455291,22.0967365540242,64.3164974746458,-1.51670757510174
152,32,4,315,35,55.6779017814413,4.04707589786813,17.8115746435618,65.0232358422702,-0.27370346486687
153,33,4,325,35,55.2681095741832,4.00962520708736,19.0172157866157,64.5236280235075,1.13788593234806
154,34,4,335,35,54.1127740464589,3.48093301539731,22.3935377336463,64.9640146595313,-1.17618035036533
155,35,4,345,35,53.8515491697884,3.82471052994435,22.9544609588395,64.6320983034836,0.40149654945273
156,36,4,355,35,53.8202492608926,3.28667846038108,23.465575804293,65.7915866713608,0.869376676937762
157,37,4,365,35,54.1373626330223,0.672949837537868,24.480519796684,66.2949386943924,-0.150585029497663
158,38,4,375,35,54.5738645888596,-1.41500717810251,24.7735322289504,66.6211352024417,0.433519504630524
159,39,4,385,35,54.7433852354744,-2.57290310979436,25.0665178876572,67.9583822322779,-0.271571551223076
160,40,4,395,35,54.7906028831363,-3.2680966621361,25.3413183555628,70.2446575491556,0.181324703618287
161,1,5,5,45,56.4518688443032,7.09029136997056,16.7311595265774,67.6994034724226,-0.0206298507001463
162,2,5,15,45,56.1741047943313,6.59758100861502,17.5174144203546,68.746180765773,-1.74155784034623
163,3,5,25,45,55.7532477349919,5.85670233072779,18.6741183880707,66.2965488751826,2.07998008893939
164,4,5,35,45,55.0676476602919,4.5858118031454,20.5371980306332,68.576555167132,-0.0249034606235341
165,5,5,45,45,54.2607127837762,3.1663987688608,22.5763694640082,67.0986142554862,3.99212536242189
166,6,5,55,45,54.0450982182022,2.922740258363,23.0495577180313,67.103164024176,-1.48461313760407
167,7,5,65,45,54.3056195410637,5.11132352113469,21.7415446697647,66.6886717180027,-1.11773137633074
168,8,5,75,45,53.8958038584673,9.1039570031394,20.9781921222228,64.1754586850356,-0.653891800697195
169,9,5,85,45,53.3647138947949,12.6225238660519,20.6689429756614,67.508123210068,-2.51253575241033
170,10,5,95,45,53.376576970931,12.4531133203577,20.8361440438916,64.5878703755891,-1.72864006291839
171,11,5,105,45,53.79896827942,9.15567896077293,21.5348480676617,65.7079447441725,-0.108382924183687
172,12,5,115,45,54.2287977715519,4.04811123344296,23.2214902671277,63.4456858793599,0.069503287084558
173,13,5,125,45,54.691970121451,-1.10898808923753,24.7176381338783,62.8054342181411,-1.09224212015923
174,14,5,135,45,55.4151398694658,-5.37196309619333,24.6403048026059,61.5135058192135,3.80738501696096
175,15,5,145,45,56.3058068286062,-9.68178435543501,23.9769828484633,60.3497294475757,4.00425727932974
176,16,5,155,45,56.781783510629,-11.1824048667847,23.3560842452351,63.0127182043787,0.427097107505752
177,17,5,165,45,56.8282966009075,-10.820202845738,23.1088943012481,65.2007999051181,-2.76162584666559
178,18,5,175,45,56.6716015890818,-10.1924872696949,23.1197176408575,68.8811663509619,0.413614364343061
179,19,5,185,45,56.6066591732498,-9.39317898959614,22.7856351734079,67.1873352253724,0.560654647865093
180,20,5,195,45,56.8931190088693,-8.12754411129585,21.5051517151381,67.0322234924511,-1.23869647190547
181,21,5,205,45,57.2603086954738,-6.81063343348698,20.0493198485569,61.9061709240216,0.604213950916247
182,22,5,215,45,57.6358609243128,-3.06588195735119,17.9523826870137,65.0694759727713,-0.88663469096366
183,23,5,225,45,57.9487636878132,5.48075201069008,14.6917781318691,65.5577701851062,1.23681294026291
184,24,5,235,45,57.8561006945513,10.0899292692689,13.6834321919542,67.6544335825845,0.250653882156598
185,25,5,245,45,57.4988051944346,9.50401302915721,14.9206834875872,67.8935082856849,1.74546054793562
186,26,5,255,45,56.222399495396,6.98922379151786,18.4656863182116,67.8251712444195,1.92863891156767
187,27,5,265,45,53.6421717278875,4.56802601635886,24.3360139818318,67.0667366252506,0.305815131479733
188,28,5,275,45,51.5407853577854,3.14036664119771,28.8908113239409,68.0262275653704,1.50482185304759
189,29,5,285,45,50.4820386157093,2.91587212804824,30.7847405315596,67.8320230534239,-3.08412491090321
190,30,5,295,45,50.7101861303195,3.50443945267821,29.4635236379581,67.2864156029677,0.164579008937395
191,31,5,305,45,52.4879155029041,4.04664638840689,25.059410677663,65.8137265718456,1.49659933619611
192,32,5,315,45,53.7721490018351,4.23212298213647,22.2216475620064,65.9326766945681,0.659464979747355
193,33,5,325,45,52.7690664509308,3.09681173002741,25.8726765903979,64.9582984939502,1.91311678522968
194,34,5,335,45,52.3808755549989,3.00413136015662,27.1176768610789,66.6164317095709,0.1143653710417
195,35,5,345,45,52.5522642517193,3.90972605174171,26.1857650192535,67.6804290790009,-2.33833720531132
196,36,5,355,45,53.0018001021602,3.539893210133,25.5347230458697,67.1768544116563,-0.653723354341125
197,37,5,365,45,54.1394261426593,0.941352079766683,24.8265847605223,67.7985879548964,-1.27922345988355
198,38,5,375,45,54.8377451980872,-1.15443238134495,24.5934676388726,69.5948261153633,0.336312296633182
199,39,5,385,45,55.0052212609295,-2.42865688950759,24.8522944011201,70.628850205249,-2.0094295280945
200,40,5,395,45,55.0740473048645,-3.39873037689639,25.1272638208681,71.8721982625847,0.482838566051257
201,1,6,5,55,56.6620570030541,7.02442002538786,16.504629324063,70.5952028551258,0.431404706931929
202,2,6,15,55,56.4057174183936,6.4215594023875,17.3465235048812,69.6429224066314,1.47041558086111
203,3,6,25,55,56.0953255894561,5.71428581461049,18.3523643092122,69.7734356495453,0.630765609118058
204,4,6,35,55,55.7598054280066,4.82652198268227,19.4935300184173,69.2612332853468,2.26413350609698
205,5,6,45,55,55.8678338770251,4.12895466913577,19.7586007575461,69.3284479716168,-2.21040555759797
206,6,6,55,55,55.6597387626576,4.28070114547666,20.1172389441015,68.5167001149533,-2.51188714715401
207,7,6,65,55,55.6040207370517,5.97553057170355,19.5342921801644,67.7604819989326,3.23918302980364
208,8,6,75,55,54.8647415057639,9.10163624387619,19.585334033157,67.8296081259747,-2.47430098557788
209,9,6,85,55,53.8074877176924,11.8070524308766,20.4298552114762,67.6732305433359,2.02095646366966
210,10,6,95,55,53.5949751466016,11.9272060537764,20.8440074479599,66.2685155296941,3.44422080849054
211,11,6,105,55,54.0862909304896,9.71095690288097,20.8674887278047,64.9836804018735,0.938501274558035
212,12,6,115,55,54.6231766083495,6.15924910586429,21.509196945367,64.7068612278076,-1.30785171230878
213,13,6,125,55,55.0827497070554,2.41975269929062,22.3913602326022,62.2791379839705,-0.62340371599575
214,14,6,135,55,55.6638115764472,-0.775986087784705,22.4471806513284,62.9538176566496,-1.90947444800429
215,15,6,145,55,56.3214373242483,-5.41578859387556,22.6643684550945,61.9951766915216,-0.60972726208847
216,16,6,155,55,56.7292240526571,-9.36701585164868,23.014175608845,66.3543080933107,0.0367985218223339
217,17,6,165,55,56.710536744452,-11.3031435822043,23.6134546971328,65.7884189151438,-1.57141352214076
218,18,6,175,55,56.5526326646039,-11.2529107452448,23.8502958615653,68.0834331046614,2.56809049170664
219,19,6,185,55,56.5217146603435,-10.7616924778199,23.607576528552,63.673287190644,-0.603572362408109
220,20,6,195,55,56.7829158524898,-9.58439726162548,22.4525977440181,63.3317559848121,1.17982586292898
221,21,6,205,55,56.9974914275291,-8.42765665739401,21.432811500754,63.6809505909013,-0.507315108838284
222,22,6,215,55,57.4008118327349,-0.978302370661774,18.3367873480335,63.0800498351218,0.349652290818852
223,23,6,225,55,57.4975451828867,6.13298810298498,16.1671237715149,64.4395000552103,0.462096790764562
224,24,6,235,55,57.1925303556488,8.08838538992673,16.4189308534667,67.7462777224093,-0.642559645842596
225,25,6,245,55,56.7276533297427,7.57234338590708,17.7207020416537,67.9801898016804,-0.89573420481841
226,26,6,255,55,55.6043249144051,5.91884951117051,20.6086794777988,67.8943829901897,1.06902022407667
227,27,6,265,55,53.0103751572099,4.20490430851435,26.1791145730697,70.8634821808789,-0.222004987079572
228,28,6,275,55,50.8054468907312,3.37746391059684,30.6135749126609,69.127569349583,0.0937706496671495
229,29,6,285,55,49.7926303421155,3.27277432932403,32.3536819952916,67.2230984691386,-0.128773165756527
230,30,6,295,55,49.7297049025735,3.84175972387175,31.6881657416854,65.2446898092245,0.913632204927239
231,31,6,305,55,50.7977439938062,4.2056790775764,29.0127004959503,67.0597205466052,-4.1695515904111
232,32,6,315,55,51.6610466749903,3.61093326081861,27.9556695054542,66.7348306993039,-1.61903348026493
233,33,6,325,55,51.8025924594408,2.46161206437112,29.1176360572656,66.5564277045766,0.690151357905862
234,34,6,335,55,52.0584086788462,2.6386886394939,28.5908311429451,67.2379859846831,0.808982512385626
235,35,6,345,55,52.3839762666397,3.22726237506887,27.5491782313056,66.1099065709136,-0.712673865452047
236,36,6,355,55,53.3136591500771,2.93443137424584,26.005357921881,68.7997345783388,1.68752838166789
237,37,6,365,55,54.8073579313666,1.06116641274493,24.2623556316605,69.6487590433112,-0.485321524919485
238,38,6,375,55,55.3102933611865,-0.560654604628604,24.0298771454425,68.8925678481385,-1.66765180664574
239,39,6,385,55,55.4666055366005,-1.97013787366458,24.2659733075698,72.4609871622662,-2.43363410231892
240,40,6,395,55,55.3026475032106,-2.87680731383942,24.9136257609816,70.9671460880836,0.916905583345155
241,1,7,5,65,57.3696973266023,7.17571307626362,15.3647262193035,71.1761359336745,-2.04575705157771
242,2,7,15,65,57.5931310568336,6.63246803729777,15.395647170975,70.4827591966588,0.61685372600472
243,3,7,25,65,57.6409786265565,6.03038624314334,15.8478660257669,71.3642022682768,-0.29774711091251
244,4,7,35,65,58.0240257450397,5.34378383471285,15.7861091340423,71.5749942643407,-1.38520549876799
245,5,7,45,65,58.2431313446831,4.83113834725494,15.851175284577,71.6187920779556,-0.159967659453699
246,6,7,55,65,57.2359338827702,4.69572811003667,17.7469785345132,69.7448808277715,-1.47653171034941
247,7,7,65,65,55.8490721820277,5.18587524847234,20.0268242583773,69.3956242998305,1.06098431440049
248,8,7,75,65,54.8454093623327,7.02194277511661,21.0868200009049,68.6999474861078,-0.342347833287278
249,9,7,85,65,53.9119888002837,9.20924165606591,21.8326200337196,68.7577711507596,0.324024689638676
250,10,7,95,65,53.5176613575285,9.69885613248788,22.3371496393095,68.1243581330998,-0.604224036920954
251,11,7,105,65,54.0259353528286,9.1651624941274,21.498541602931,67.6602116372695,0.46286904532333
252,12,7,115,65,54.764246152966,7.29441464568095,20.9080425422366,66.6717298113172,-0.652833801363968
253,13,7,125,65,55.3238076204544,4.33454054086808,21.2695647961904,65.7758393601841,0.730612729578382
254,14,7,135,65,55.906786458573,1.66084511774378,21.2650947389386,64.1746459308484,0.105715160397182
255,15,7,145,65,56.3522611670329,-1.56158031666216,21.6093966861767,63.4750055368313,-0.823320971644463
256,16,7,155,65,56.6352181557181,-4.87082193282819,22.1303139669949,63.5169913463056,-0.714088280007047
257,17,7,165,65,56.6859352730525,-7.85693532277755,22.893882550019,65.8431617579316,0.483862602636435
258,18,7,175,65,56.5035898828108,-9.6263372488813,23.7304294793254,65.0363092117633,-0.42557647218446
259,19,7,185,65,56.4254516828308,-10.6149701508417,24.0375342098588,64.9404429766375,-0.192995305563372
260,20,7,195,65,56.6497278960782,-10.42566618081,23.2433100643393,64.15405410697,0.595995152065655
261,21,7,205,65,56.73235258071,-9.40323845909806,22.6955506304433,62.6045356679923,-1.79557295524276
262,22,7,215,65,56.8504679519832,-1.57113971100786,20.5372491821291,61.674158218118,-2.00513209240663
263,23,7,225,65,56.6143101445139,2.79363656224711,20.0756508211839,63.1970783382483,-0.074936290327102
264,24,7,235,65,56.3633508227413,4.66234995552258,20.1692194981219,66.6750879934537,-3.44893828045461
265,25,7,245,65,56.1265506167983,5.29650995026399,20.5080548818528,69.1742608452471,-0.0766920476854551
266,26,7,255,65,55.2881514437811,4.60253364902546,22.4138629030535,69.2925884554285,2.64303726147871
267,27,7,265,65,52.9573731480845,3.84338082144999,26.9456819211569,70.6035411360518,-0.0296966390101403
268,28,7,275,65,50.9656524762416,3.52331911296541,30.5924312463095,68.9892488022481,1.21979241931172
269,29,7,285,65,50.3335535443875,3.26225505265384,31.7374599429602,66.1545291381715,1.45266901530384
270,30,7,295,65,50.5804305270421,3.351892352045,30.9388962363664,67.8171767558863,0.86194981933167
271,31,7,305,65,51.661660844551,3.31083631485459,28.7144708948388,67.5485965509833,-0.946648889703212
272,32,7,315,65,52.7941030906853,2.78302342692179,27.0387484488868,66.9023791283604,-0.201547300281874
273,33,7,325,65,53.8456953083594,1.9297164421802,25.9896654019578,68.3056004920007,-2.89449218819915
274,34,7,335,65,54.469590382012,1.66400756395877,25.1528656842654,67.65823517485,3.95583792452595
275,35,7,345,65,54.9877527549998,1.54384331934541,24.4038257648693,69.9027715259569,1.30230376796273
